location, country, time, temp, pressure, humidity, visibility, wind speed, wind degree, clouds, date
Liberec,CZ,1651961746,19.62,1019.24,56.73,8770.23,2.85,58.36,49.46,Sun May 08 00:15:46 CEST 2022
Liberec,CZ,1651961146,15.66,990.81,56.27,7629.54,2.0,23.5,66.39,Sun May 08 00:05:46 CEST 2022
Liberec,CZ,1651960546,21.31,1013.01,87.95,7471.69,3.22,341.66,55.4,Sat May 07 23:55:46 CEST 2022
Liberec,CZ,1651959946,13.18,1001.2,72.6,9234.42,1.71,148.42,33.09,Sat May 07 23:45:46 CEST 2022
Liberec,CZ,1651959346,9.91,991.89,22.06,9295.59,1.1,266.29,74.86,Sat May 07 23:35:46 CEST 2022
Liberec,CZ,1651958746,23.76,1010.21,70.24,9731.21,0.68,162.09,26.55,Sat May 07 23:25:46 CEST 2022
Liberec,CZ,1651958146,19.77,1024.59,49.15,9328.49,4.77,319.62,21.31,Sat May 07 23:15:46 CEST 2022
Liberec,CZ,1651957546,23.58,1017.39,41.54,8901.77,3.16,220.78,95.82,Sat May 07 23:05:46 CEST 2022
Liberec,CZ,1651956946,10.57,1015.73,63.37,6480.59,1.23,301.01,94.72,Sat May 07 22:55:46 CEST 2022
Liberec,CZ,1651956346,13.02,993.2,75.88,7850.13,4.27,31.25,43.09,Sat May 07 22:45:46 CEST 2022
Liberec,CZ,1651955746,13.09,1018.85,35.97,8511.48,3.23,301.57,9.73,Sat May 07 22:35:46 CEST 2022
Liberec,CZ,1651955146,24.0,1002.69,45.3,7651.27,4.51,312.13,55.88,Sat May 07 22:25:46 CEST 2022
Liberec,CZ,1651954546,10.75,1007.45,87.89,7417.55,4.72,306.37,46.32,Sat May 07 22:15:46 CEST 2022
Liberec,CZ,1651953946,25.5,1020.16,59.06,9806.57,4.01,14.13,5.24,Sat May 07 22:05:46 CEST 2022
Liberec,CZ,1651953346,8.26,1014.21,48.09,9019.24,2.74,312.83,86.65,Sat May 07 21:55:46 CEST 2022
Liberec,CZ,1651952746,10.99,1026.83,57.78,7083.8,4.64,128.22,5.72,Sat May 07 21:45:46 CEST 2022
Liberec,CZ,1651952146,18.66,990.67,41.65,8573.29,0.29,67.91,51.68,Sat May 07 21:35:46 CEST 2022
Liberec,CZ,1651951546,18.83,997.13,21.09,9405.86,1.74,49.96,65.62,Sat May 07 21:25:46 CEST 2022
Liberec,CZ,1651950946,23.04,1020.18,37.37,8731.25,2.34,149.22,27.05,Sat May 07 21:15:46 CEST 2022
Liberec,CZ,1651950346,24.62,1027.76,54.64,6682.41,4.94,247.49,86.36,Sat May 07 21:05:46 CEST 2022
Liberec,CZ,1651949746,13.04,994.73,29.88,6148.83,4.77,1.09,29.96,Sat May 07 20:55:46 CEST 2022
Liberec,CZ,1651949146,23.84,1004.35,87.1,8603.01,2.4,172.76,90.73,Sat May 07 20:45:46 CEST 2022
Liberec,CZ,1651948546,23.9,1024.61,25.98,6242.58,0.31,287.99,54.31,Sat May 07 20:35:46 CEST 2022
Liberec,CZ,1651947946,25.77,1025.78,32.92,6638.95,1.65,213.25,42.78,Sat May 07 20:25:46 CEST 2022
Liberec,CZ,1651947346,14.58,994.55,49.01,8142.23,1.16,238.03,46.2,Sat May 07 20:15:46 CEST 2022
Liberec,CZ,1651946746,12.66,1004.0,37.93,7740.74,1.26,233.63,14.91,Sat May 07 20:05:46 CEST 2022
Liberec,CZ,1651946146,18.9,1024.02,57.24,7640.82,2.19,237.16,4.6,Sat May 07 19:55:46 CEST 2022
Liberec,CZ,1651945546,10.53,1009.12,44.42,8302.06,3.28,292.13,97.12,Sat May 07 19:45:46 CEST 2022
Liberec,CZ,1651944946,13.09,1018.97,49.42,9187.29,2.01,29.95,23.53,Sat May 07 19:35:46 CEST 2022
Liberec,CZ,1651944346,16.69,997.1,45.44,6711.79,1.05,15.94,32.87,Sat May 07 19:25:46 CEST 2022
Liberec,CZ,1651943746,20.63,994.01,21.4,8253.43,4.99,173.75,64.65,Sat May 07 19:15:46 CEST 2022
Liberec,CZ,1651943146,17.25,1028.26,65.99,7426.43,0.61,158.68,19.98,Sat May 07 19:05:46 CEST 2022
Liberec,CZ,1651942546,24.45,1002.0,82.11,9898.96,2.42,319.98,25.42,Sat May 07 18:55:46 CEST 2022
Liberec,CZ,1651941946,10.36,991.53,84.74,6482.43,2.5,214.77,79.51,Sat May 07 18:45:46 CEST 2022
Liberec,CZ,1651941346,19.03,994.8,76.12,9248.98,3.78,2.13,64.36,Sat May 07 18:35:46 CEST 2022
Liberec,CZ,1651940746,18.28,1019.23,89.39,9982.41,3.86,194.75,17.75,Sat May 07 18:25:46 CEST 2022
Liberec,CZ,1651940146,18.1,1006.83,62.01,8783.58,4.34,305.28,3.27,Sat May 07 18:15:46 CEST 2022
Liberec,CZ,1651939546,19.19,1019.34,39.22,6007.28,1.05,341.27,64.38,Sat May 07 18:05:46 CEST 2022
Liberec,CZ,1651938946,18.45,993.24,76.27,9732.64,4.76,114.12,83.14,Sat May 07 17:55:46 CEST 2022
Liberec,CZ,1651938346,13.82,1022.24,27.2,8477.43,1.01,118.11,99.45,Sat May 07 17:45:46 CEST 2022
Liberec,CZ,1651937746,10.44,1021.15,76.77,9826.48,4.51,88.97,13.79,Sat May 07 17:35:46 CEST 2022
Liberec,CZ,1651937146,12.16,998.32,27.09,7271.89,4.69,303.76,81.08,Sat May 07 17:25:46 CEST 2022
Liberec,CZ,1651936546,12.08,1012.93,31.32,9261.55,2.26,104.64,48.06,Sat May 07 17:15:46 CEST 2022
Liberec,CZ,1651935946,11.69,1025.3,76.7,9424.0,4.88,292.92,6.54,Sat May 07 17:05:46 CEST 2022
Liberec,CZ,1651935346,13.93,1018.34,62.24,7815.07,3.89,146.02,14.59,Sat May 07 16:55:46 CEST 2022
Liberec,CZ,1651934746,18.66,1017.2,64.96,7083.61,1.74,277.91,5.43,Sat May 07 16:45:46 CEST 2022
Liberec,CZ,1651934146,12.84,1012.76,28.14,6418.06,3.0,145.62,36.6,Sat May 07 16:35:46 CEST 2022
Liberec,CZ,1651933546,24.83,994.19,42.25,6448.2,2.89,40.25,30.69,Sat May 07 16:25:46 CEST 2022
Liberec,CZ,1651932946,24.52,994.73,82.16,9027.28,4.79,72.44,31.73,Sat May 07 16:15:46 CEST 2022
Liberec,CZ,1651932346,15.45,1024.53,80.63,9698.82,0.19,175.77,40.17,Sat May 07 16:05:46 CEST 2022
Liberec,CZ,1651931746,15.57,990.75,63.08,8063.39,4.15,62.94,57.19,Sat May 07 15:55:46 CEST 2022
Liberec,CZ,1651931146,14.46,1000.94,43.94,6403.78,2.09,236.15,36.87,Sat May 07 15:45:46 CEST 2022
Liberec,CZ,1651930546,24.84,1019.65,39.7,6328.88,3.48,263.87,65.56,Sat May 07 15:35:46 CEST 2022
Liberec,CZ,1651929946,17.48,993.49,84.57,8460.64,2.63,226.53,2.87,Sat May 07 15:25:46 CEST 2022
Liberec,CZ,1651929346,10.6,991.09,50.02,8823.91,3.65,313.57,18.98,Sat May 07 15:15:46 CEST 2022
Liberec,CZ,1651928746,8.2,1025.42,56.79,7314.03,4.09,63.78,22.14,Sat May 07 15:05:46 CEST 2022
Liberec,CZ,1651928146,11.98,997.03,51.12,6891.4,1.08,205.6,93.35,Sat May 07 14:55:46 CEST 2022
Liberec,CZ,1651927546,20.96,1019.23,72.27,6996.95,1.53,190.32,76.0,Sat May 07 14:45:46 CEST 2022
Liberec,CZ,1651926946,12.23,1003.01,45.8,6382.37,2.7,232.33,74.7,Sat May 07 14:35:46 CEST 2022
Liberec,CZ,1651926346,11.79,1020.62,49.56,6579.61,0.48,108.99,16.5,Sat May 07 14:25:46 CEST 2022
Liberec,CZ,1651925746,13.72,1024.82,25.7,8313.67,3.21,51.75,99.37,Sat May 07 14:15:46 CEST 2022
Liberec,CZ,1651925146,12.48,990.12,51.18,8004.08,4.91,149.11,22.43,Sat May 07 14:05:46 CEST 2022
Liberec,CZ,1651924546,9.86,1018.33,65.4,6949.92,2.44,62.25,96.98,Sat May 07 13:55:46 CEST 2022
Liberec,CZ,1651923946,17.78,1020.07,40.84,9519.83,4.96,218.67,74.26,Sat May 07 13:45:46 CEST 2022
Liberec,CZ,1651923346,15.62,1005.38,40.73,6995.16,1.86,109.95,84.93,Sat May 07 13:35:46 CEST 2022
Liberec,CZ,1651922746,8.34,994.87,76.47,7383.63,1.33,237.79,89.13,Sat May 07 13:25:46 CEST 2022
Liberec,CZ,1651922146,13.35,1010.04,78.33,9294.58,3.29,186.53,24.99,Sat May 07 13:15:46 CEST 2022
Liberec,CZ,1651921546,23.47,995.78,78.85,8086.37,2.06,185.9,60.09,Sat May 07 13:05:46 CEST 2022
Liberec,CZ,1651920946,15.25,1000.66,49.45,9726.42,1.7,326.77,80.32,Sat May 07 12:55:46 CEST 2022
Liberec,CZ,1651920346,23.92,1007.97,81.23,8733.6,1.93,304.48,25.34,Sat May 07 12:45:46 CEST 2022
Liberec,CZ,1651919746,12.33,999.37,46.1,6427.64,0.64,169.17,36.51,Sat May 07 12:35:46 CEST 2022
Liberec,CZ,1651919146,12.61,1013.12,53.37,8781.81,4.58,68.59,65.72,Sat May 07 12:25:46 CEST 2022
Liberec,CZ,1651918546,18.19,1013.98,52.94,9124.65,3.05,266.73,5.33,Sat May 07 12:15:46 CEST 2022
Liberec,CZ,1651917946,22.38,994.3,30.31,7644.53,3.36,76.02,54.98,Sat May 07 12:05:46 CEST 2022
Liberec,CZ,1651917346,7.8,1008.44,62.7,7082.19,0.42,109.14,21.17,Sat May 07 11:55:46 CEST 2022
Liberec,CZ,1651916746,14.02,994.38,85.24,9412.53,3.21,172.75,78.16,Sat May 07 11:45:46 CEST 2022
Liberec,CZ,1651916146,10.25,1015.88,27.85,9046.43,1.0,90.58,82.83,Sat May 07 11:35:46 CEST 2022
Liberec,CZ,1651915546,11.29,1015.08,41.21,6324.22,3.49,313.05,26.73,Sat May 07 11:25:46 CEST 2022
Liberec,CZ,1651914946,14.48,1026.6,46.87,9021.49,4.08,214.97,89.33,Sat May 07 11:15:46 CEST 2022
Liberec,CZ,1651914346,12.67,991.04,85.06,8322.01,0.27,276.15,23.4,Sat May 07 11:05:46 CEST 2022
Liberec,CZ,1651913746,20.12,1009.41,55.75,6000.85,1.22,126.32,15.44,Sat May 07 10:55:46 CEST 2022
Liberec,CZ,1651913146,23.95,1029.65,87.71,7218.75,3.04,284.16,68.54,Sat May 07 10:45:46 CEST 2022
Liberec,CZ,1651912546,23.48,1001.86,65.86,7390.31,3.02,342.36,77.16,Sat May 07 10:35:46 CEST 2022
Liberec,CZ,1651911946,12.37,1018.58,57.74,6112.36,3.17,35.8,96.61,Sat May 07 10:25:46 CEST 2022
Liberec,CZ,1651911346,18.4,1028.94,83.96,9038.47,3.2,337.6,21.43,Sat May 07 10:15:46 CEST 2022
Liberec,CZ,1651910746,13.7,1021.81,38.32,7982.27,1.31,173.47,77.85,Sat May 07 10:05:46 CEST 2022
Liberec,CZ,1651910146,7.58,1024.24,41.58,6957.47,0.95,181.39,84.06,Sat May 07 09:55:46 CEST 2022
Liberec,CZ,1651909546,17.91,1029.35,77.21,6545.29,4.79,125.07,8.15,Sat May 07 09:45:46 CEST 2022
Liberec,CZ,1651908946,20.0,1015.7,72.39,9919.84,2.32,176.95,51.42,Sat May 07 09:35:46 CEST 2022
Liberec,CZ,1651908346,13.16,1021.63,52.0,6286.96,3.04,233.5,28.51,Sat May 07 09:25:46 CEST 2022
Liberec,CZ,1651907746,24.42,1017.15,25.63,9881.13,3.03,44.89,3.77,Sat May 07 09:15:46 CEST 2022
Liberec,CZ,1651907146,22.44,1001.1,82.98,6877.36,0.72,220.74,22.18,Sat May 07 09:05:46 CEST 2022
Liberec,CZ,1651906546,7.6,1015.93,76.53,9934.11,3.66,337.63,21.22,Sat May 07 08:55:46 CEST 2022
Liberec,CZ,1651905946,13.87,1007.4,82.61,9591.19,3.54,75.33,55.74,Sat May 07 08:45:46 CEST 2022
Liberec,CZ,1651905346,8.79,1027.7,47.48,9546.72,0.14,27.84,4.71,Sat May 07 08:35:46 CEST 2022
Liberec,CZ,1651904746,21.42,1006.13,57.48,8805.88,0.23,251.3,89.82,Sat May 07 08:25:46 CEST 2022
Liberec,CZ,1651904146,18.88,1024.27,64.71,6614.94,2.42,300.37,43.37,Sat May 07 08:15:46 CEST 2022
Liberec,CZ,1651903546,25.99,1028.27,46.68,7661.44,4.03,351.55,21.79,Sat May 07 08:05:46 CEST 2022
Liberec,CZ,1651902946,21.0,995.3,76.76,6643.03,3.33,5.25,53.98,Sat May 07 07:55:46 CEST 2022
Liberec,CZ,1651902346,9.11,1006.98,51.03,8114.1,4.12,174.45,49.65,Sat May 07 07:45:46 CEST 2022
Liberec,CZ,1651901746,19.32,1004.17,38.57,9858.09,4.15,166.09,89.23,Sat May 07 07:35:46 CEST 2022
Liberec,CZ,1651901146,10.25,1024.47,68.26,9701.89,0.19,342.66,75.53,Sat May 07 07:25:46 CEST 2022
Liberec,CZ,1651900546,23.69,1002.98,20.36,7253.42,3.91,83.73,80.36,Sat May 07 07:15:46 CEST 2022
Liberec,CZ,1651899946,20.75,1024.44,82.34,8947.21,3.53,101.5,62.05,Sat May 07 07:05:46 CEST 2022
Liberec,CZ,1651899346,22.54,1015.78,70.17,7822.91,2.91,274.42,60.77,Sat May 07 06:55:46 CEST 2022
Liberec,CZ,1651898746,9.42,1011.02,30.72,7839.48,1.27,314.54,5.48,Sat May 07 06:45:46 CEST 2022
Liberec,CZ,1651898146,19.07,1027.81,54.54,9728.92,1.55,339.72,93.78,Sat May 07 06:35:46 CEST 2022
Liberec,CZ,1651897546,17.51,1015.93,42.23,9494.78,2.22,267.15,31.73,Sat May 07 06:25:46 CEST 2022
Liberec,CZ,1651896946,10.88,1000.24,50.75,9047.19,3.46,273.75,50.52,Sat May 07 06:15:46 CEST 2022
Liberec,CZ,1651896346,15.07,1002.21,34.14,7983.8,2.72,317.68,13.68,Sat May 07 06:05:46 CEST 2022
Liberec,CZ,1651895746,25.78,993.54,89.26,6778.41,0.96,222.7,47.23,Sat May 07 05:55:46 CEST 2022
Liberec,CZ,1651895146,15.17,997.81,70.86,6338.54,3.77,258.91,78.88,Sat May 07 05:45:46 CEST 2022
Liberec,CZ,1651894546,24.21,999.71,30.57,6353.92,0.58,92.17,3.28,Sat May 07 05:35:46 CEST 2022
Liberec,CZ,1651893946,7.27,1009.08,75.31,6939.2,2.55,341.52,14.69,Sat May 07 05:25:46 CEST 2022
Liberec,CZ,1651893346,12.61,1009.2,46.6,6112.89,1.31,328.63,30.98,Sat May 07 05:15:46 CEST 2022
Liberec,CZ,1651892746,12.7,1024.25,71.64,9969.3,3.45,210.59,9.58,Sat May 07 05:05:46 CEST 2022
Liberec,CZ,1651892146,8.77,1020.14,50.01,8719.75,4.58,70.41,45.63,Sat May 07 04:55:46 CEST 2022
Liberec,CZ,1651891546,17.51,1000.02,39.91,6877.04,0.97,93.67,28.83,Sat May 07 04:45:46 CEST 2022
Liberec,CZ,1651890946,17.96,1027.57,36.36,8351.45,4.48,233.48,69.33,Sat May 07 04:35:46 CEST 2022
Liberec,CZ,1651890346,10.93,1003.49,78.98,6284.97,4.64,280.62,86.39,Sat May 07 04:25:46 CEST 2022
Liberec,CZ,1651889746,23.27,1023.91,65.13,8291.67,0.58,117.96,30.19,Sat May 07 04:15:46 CEST 2022
Liberec,CZ,1651889146,17.5,991.61,62.25,6705.37,4.26,343.52,36.69,Sat May 07 04:05:46 CEST 2022
Liberec,CZ,1651888546,24.31,1015.26,34.38,7689.82,3.73,168.82,12.64,Sat May 07 03:55:46 CEST 2022
Liberec,CZ,1651887946,16.82,1005.47,82.84,9839.94,2.22,337.6,47.64,Sat May 07 03:45:46 CEST 2022
Liberec,CZ,1651887346,12.16,1009.74,58.13,7138.75,4.41,4.64,18.49,Sat May 07 03:35:46 CEST 2022
Liberec,CZ,1651886746,14.16,1026.56,40.0,8995.11,0.91,229.04,2.23,Sat May 07 03:25:46 CEST 2022
Liberec,CZ,1651886146,24.56,1007.26,80.82,7109.14,2.98,2.42,35.79,Sat May 07 03:15:46 CEST 2022
Liberec,CZ,1651885546,8.54,1003.64,83.09,6334.6,3.37,235.27,12.73,Sat May 07 03:05:46 CEST 2022
Liberec,CZ,1651884946,16.37,997.44,67.56,7140.89,4.02,239.61,77.49,Sat May 07 02:55:46 CEST 2022
Liberec,CZ,1651884346,8.37,1022.72,76.27,9621.26,1.13,19.1,8.69,Sat May 07 02:45:46 CEST 2022
Liberec,CZ,1651883746,22.12,1021.54,27.49,6014.42,4.09,288.13,77.27,Sat May 07 02:35:46 CEST 2022
Liberec,CZ,1651883146,16.74,1016.43,39.3,8032.58,4.67,12.68,92.06,Sat May 07 02:25:46 CEST 2022
Liberec,CZ,1651882546,7.03,1015.3,58.89,7651.03,2.3,308.29,5.9,Sat May 07 02:15:46 CEST 2022
Liberec,CZ,1651881946,13.59,1015.78,88.35,7453.46,4.29,255.71,74.55,Sat May 07 02:05:46 CEST 2022
Liberec,CZ,1651881346,14.86,1026.97,46.66,8237.17,4.45,169.33,5.78,Sat May 07 01:55:46 CEST 2022
Liberec,CZ,1651880746,22.01,998.66,22.49,7585.56,1.25,161.67,81.95,Sat May 07 01:45:46 CEST 2022
Liberec,CZ,1651880146,8.45,1021.82,58.54,7260.39,2.9,213.58,69.68,Sat May 07 01:35:46 CEST 2022
Liberec,CZ,1651879546,21.21,1005.03,42.91,9827.21,0.57,141.54,10.86,Sat May 07 01:25:46 CEST 2022
Liberec,CZ,1651878946,9.17,991.6,65.89,6984.22,2.87,8.62,74.49,Sat May 07 01:15:46 CEST 2022
Liberec,CZ,1651878346,14.29,1016.11,39.7,8368.92,3.81,202.57,28.47,Sat May 07 01:05:46 CEST 2022
Liberec,CZ,1651877746,9.38,1005.92,33.45,7379.16,0.65,28.08,40.16,Sat May 07 00:55:46 CEST 2022
Liberec,CZ,1651877146,10.98,997.44,29.66,6968.28,2.1,61.66,95.46,Sat May 07 00:45:46 CEST 2022
Liberec,CZ,1651876546,18.77,1029.41,59.74,7479.37,4.73,215.54,96.22,Sat May 07 00:35:46 CEST 2022
Liberec,CZ,1651875946,23.21,1021.71,29.79,9018.28,0.12,162.09,37.27,Sat May 07 00:25:46 CEST 2022
Liberec,CZ,1651875346,23.02,1016.91,49.65,9280.06,4.36,72.55,3.62,Sat May 07 00:15:46 CEST 2022
Liberec,CZ,1651874746,16.11,997.26,29.88,6264.94,3.74,273.61,15.63,Sat May 07 00:05:46 CEST 2022
Liberec,CZ,1651874146,18.49,1017.16,38.88,7055.07,0.51,172.94,36.39,Fri May 06 23:55:46 CEST 2022
Liberec,CZ,1651873546,18.47,1014.1,58.36,6776.99,4.19,72.57,89.07,Fri May 06 23:45:46 CEST 2022
Liberec,CZ,1651872946,21.35,990.59,55.9,6187.02,4.88,72.7,94.87,Fri May 06 23:35:46 CEST 2022
Liberec,CZ,1651872346,8.68,1005.7,55.87,8963.3,0.83,215.63,1.08,Fri May 06 23:25:46 CEST 2022
Liberec,CZ,1651871746,24.77,1001.85,75.19,8784.79,0.94,129.94,72.79,Fri May 06 23:15:46 CEST 2022
Liberec,CZ,1651871146,19.74,995.49,33.13,8864.59,1.58,116.97,39.42,Fri May 06 23:05:46 CEST 2022
Liberec,CZ,1651870546,16.14,1000.1,65.52,7456.59,1.04,201.41,88.31,Fri May 06 22:55:46 CEST 2022
Liberec,CZ,1651869946,17.39,997.26,78.33,7673.95,2.21,122.46,42.44,Fri May 06 22:45:46 CEST 2022
Liberec,CZ,1651869346,11.91,1026.84,80.84,6982.48,4.49,52.98,89.03,Fri May 06 22:35:46 CEST 2022
Liberec,CZ,1651868746,21.77,994.25,89.2,9389.02,1.88,64.93,62.37,Fri May 06 22:25:46 CEST 2022
Liberec,CZ,1651868146,16.73,997.7,50.41,7059.45,1.78,6.18,50.93,Fri May 06 22:15:46 CEST 2022
Liberec,CZ,1651867546,20.3,1026.6,60.63,8016.96,2.91,294.58,3.67,Fri May 06 22:05:46 CEST 2022
Liberec,CZ,1651866946,7.15,1020.87,35.13,7858.57,0.99,286.09,94.62,Fri May 06 21:55:46 CEST 2022
Liberec,CZ,1651866346,25.93,1024.84,84.43,9895.41,4.47,153.35,49.41,Fri May 06 21:45:46 CEST 2022
Liberec,CZ,1651865746,14.5,1010.44,48.14,9970.34,4.19,194.36,38.98,Fri May 06 21:35:46 CEST 2022
Liberec,CZ,1651865146,18.67,996.97,71.49,8544.73,1.44,8.31,17.33,Fri May 06 21:25:46 CEST 2022
Liberec,CZ,1651864546,21.5,993.66,85.71,9412.88,2.31,28.9,15.4,Fri May 06 21:15:46 CEST 2022
Liberec,CZ,1651863946,16.91,1014.04,81.28,8070.8,4.52,188.42,29.77,Fri May 06 21:05:46 CEST 2022
Liberec,CZ,1651863346,13.2,1009.99,59.37,8837.42,4.93,13.06,37.41,Fri May 06 20:55:46 CEST 2022
Liberec,CZ,1651862746,12.12,1017.41,73.2,7492.05,1.6,128.97,56.93,Fri May 06 20:45:46 CEST 2022
Liberec,CZ,1651862146,19.0,999.18,88.15,9234.13,1.4,44.13,28.06,Fri May 06 20:35:46 CEST 2022
Liberec,CZ,1651861546,15.66,1021.26,39.7,8604.12,4.15,153.16,50.66,Fri May 06 20:25:46 CEST 2022
Liberec,CZ,1651860946,23.52,996.75,69.99,9890.22,4.96,152.1,90.21,Fri May 06 20:15:46 CEST 2022
Liberec,CZ,1651860346,15.4,1006.31,41.35,9132.25,0.19,201.96,32.72,Fri May 06 20:05:46 CEST 2022
Liberec,CZ,1651859746,11.25,1007.13,44.25,7804.94,3.82,282.13,35.27,Fri May 06 19:55:46 CEST 2022
Liberec,CZ,1651859146,7.68,995.96,24.43,9467.87,0.75,294.02,47.08,Fri May 06 19:45:46 CEST 2022
Liberec,CZ,1651858546,7.91,1018.17,38.55,8996.54,1.0,230.81,76.83,Fri May 06 19:35:46 CEST 2022
Liberec,CZ,1651857946,24.22,990.41,55.65,8135.97,2.17,118.05,80.05,Fri May 06 19:25:46 CEST 2022
Liberec,CZ,1651857346,9.46,1018.69,46.48,7760.57,2.02,163.95,34.92,Fri May 06 19:15:46 CEST 2022
Liberec,CZ,1651856746,11.69,999.55,39.45,6892.48,3.52,217.88,42.04,Fri May 06 19:05:46 CEST 2022
Liberec,CZ,1651856146,14.47,1021.48,60.8,7493.11,2.7,55.2,27.17,Fri May 06 18:55:46 CEST 2022
Liberec,CZ,1651855546,24.34,1008.54,87.79,7449.45,1.81,21.99,40.61,Fri May 06 18:45:46 CEST 2022
Liberec,CZ,1651854946,10.75,1016.72,88.14,9652.35,2.7,303.67,99.89,Fri May 06 18:35:46 CEST 2022
Liberec,CZ,1651854346,15.21,1022.73,38.1,8945.72,1.15,82.91,47.67,Fri May 06 18:25:46 CEST 2022
Liberec,CZ,1651853746,9.89,1004.79,82.95,7281.03,4.93,173.71,81.06,Fri May 06 18:15:46 CEST 2022
Liberec,CZ,1651853146,11.18,1027.53,70.36,6609.84,3.17,138.4,85.2,Fri May 06 18:05:46 CEST 2022
Liberec,CZ,1651852546,15.94,1028.87,29.94,9271.15,0.82,130.77,26.8,Fri May 06 17:55:46 CEST 2022
Liberec,CZ,1651851946,19.15,1014.33,60.09,9514.42,1.85,26.0,33.0,Fri May 06 17:45:46 CEST 2022
Liberec,CZ,1651851346,13.18,1027.15,61.23,6626.45,2.8,272.99,30.68,Fri May 06 17:35:46 CEST 2022
Liberec,CZ,1651850746,23.96,1028.05,77.97,8351.06,4.51,42.31,13.55,Fri May 06 17:25:46 CEST 2022
Liberec,CZ,1651850146,24.08,1010.49,79.64,9371.85,3.06,332.8,82.38,Fri May 06 17:15:46 CEST 2022
Liberec,CZ,1651849546,13.73,1011.58,51.6,9770.88,4.31,327.15,82.41,Fri May 06 17:05:46 CEST 2022
Liberec,CZ,1651848946,20.69,1000.53,26.96,9201.05,3.21,28.68,57.56,Fri May 06 16:55:46 CEST 2022
Liberec,CZ,1651848346,23.54,1026.68,73.35,9408.0,2.96,107.1,87.29,Fri May 06 16:45:46 CEST 2022
Liberec,CZ,1651847746,10.71,1013.07,38.53,6808.79,1.16,139.05,26.59,Fri May 06 16:35:46 CEST 2022
Liberec,CZ,1651847146,25.49,990.72,44.14,7606.96,2.71,8.04,56.38,Fri May 06 16:25:46 CEST 2022
Liberec,CZ,1651846546,15.83,1026.0,75.72,7831.62,0.2,153.13,90.39,Fri May 06 16:15:46 CEST 2022
Liberec,CZ,1651845946,17.71,1013.12,81.72,7716.6,0.33,79.65,37.41,Fri May 06 16:05:46 CEST 2022
Liberec,CZ,1651845346,20.21,999.29,31.25,6458.32,3.08,177.05,51.51,Fri May 06 15:55:46 CEST 2022
Liberec,CZ,1651844746,20.71,1004.51,25.8,9934.98,1.2,161.86,83.29,Fri May 06 15:45:46 CEST 2022
Liberec,CZ,1651844146,7.1,1000.86,81.36,7640.46,1.19,348.56,20.24,Fri May 06 15:35:46 CEST 2022
Liberec,CZ,1651843546,19.04,1016.07,87.35,8918.78,1.51,348.23,89.32,Fri May 06 15:25:46 CEST 2022
Liberec,CZ,1651842946,12.51,1024.94,59.0,7845.79,0.45,43.16,63.07,Fri May 06 15:15:46 CEST 2022
Liberec,CZ,1651842346,21.49,1026.46,76.69,7363.47,2.22,49.16,29.11,Fri May 06 15:05:46 CEST 2022
Liberec,CZ,1651841746,16.85,1020.09,64.29,6546.68,2.13,126.51,12.62,Fri May 06 14:55:46 CEST 2022
Liberec,CZ,1651841146,15.29,1023.08,64.92,9415.35,3.07,28.13,44.59,Fri May 06 14:45:46 CEST 2022
Liberec,CZ,1651840546,23.92,1015.99,45.72,6786.67,4.43,252.36,77.19,Fri May 06 14:35:46 CEST 2022
Liberec,CZ,1651839946,13.1,1015.71,86.73,6855.65,0.55,10.07,99.07,Fri May 06 14:25:46 CEST 2022
Liberec,CZ,1651839346,16.04,1019.23,53.48,7209.51,1.5,78.74,85.18,Fri May 06 14:15:46 CEST 2022
Liberec,CZ,1651838746,14.6,1027.59,82.6,8472.04,0.27,183.19,64.04,Fri May 06 14:05:46 CEST 2022
Liberec,CZ,1651838146,17.66,1018.15,82.05,7177.83,1.46,223.92,27.74,Fri May 06 13:55:46 CEST 2022
Liberec,CZ,1651837546,15.83,1019.05,21.24,9456.2,1.12,209.32,34.84,Fri May 06 13:45:46 CEST 2022
Liberec,CZ,1651836946,14.72,1029.29,83.97,8574.86,2.02,188.01,28.27,Fri May 06 13:35:46 CEST 2022
Liberec,CZ,1651836346,13.52,1024.28,84.33,8526.11,2.44,181.26,0.67,Fri May 06 13:25:46 CEST 2022
Liberec,CZ,1651835746,12.1,992.04,58.64,7106.03,3.55,240.92,36.69,Fri May 06 13:15:46 CEST 2022
Liberec,CZ,1651835146,12.99,990.4,57.89,9868.84,4.09,152.07,63.04,Fri May 06 13:05:46 CEST 2022
Liberec,CZ,1651834546,21.64,1011.63,24.27,6492.99,4.7,332.69,39.18,Fri May 06 12:55:46 CEST 2022
Liberec,CZ,1651833946,12.59,995.59,70.57,9718.35,2.47,352.03,94.87,Fri May 06 12:45:46 CEST 2022
Liberec,CZ,1651833346,9.91,1018.69,50.49,9776.22,1.65,180.81,73.11,Fri May 06 12:35:46 CEST 2022
Liberec,CZ,1651832746,16.6,990.38,51.1,9642.28,3.86,316.89,56.56,Fri May 06 12:25:46 CEST 2022
Liberec,CZ,1651832146,21.88,1021.29,63.26,7323.24,1.68,290.82,51.51,Fri May 06 12:15:46 CEST 2022
Liberec,CZ,1651831546,21.18,1025.55,53.66,8957.45,3.84,264.71,47.08,Fri May 06 12:05:46 CEST 2022
Liberec,CZ,1651830946,16.21,1015.39,47.08,6647.0,1.96,295.22,71.9,Fri May 06 11:55:46 CEST 2022
